corp_name,stock_code,rcept_no,per_share_common,yield_common,total_amount
시디즈,134790,20210210800894,300.0,0.53,503687400.0
시디즈,134790,20190207800850,300.0,0.82,503687400.0
시디즈,134790,20200203800761,300.0,0.71,503687400.0
성창오토텍,80470,20250404900064,50.0,1.4,365000000.0
시디즈,134790,20130207800629,200.0,1.2,380373600.0
성창오토텍,80470,20250227901317,50.0,1.4,365000000.0
성창오토텍,80470,20240409900064,50.0,1.0,365000000.0
성창오토텍,80470,20240228901106,50.0,1.0,365000000.0
성창오토텍,80470,20230407901104,70.0,1.0,511000000.0
성창오토텍,80470,20230227900780,70.0,1.0,511000000.0
성창오토텍,80470,20220406900491,60.0,0.7,438000000.0
성창오토텍,80470,20220209900605,60.0,0.7,438000000.0
성창오토텍,80470,20210226901375,50.0,0.6,365000000.0
성창오토텍,80470,20200225900550,30.0,0.4,219000000.0
성창오토텍,80470,20190228901295,50.0,0.6,365000000.0
성창오토텍,80470,20180108900397,50.0,0.6,365000000.0
성창오토텍,80470,20160225900738,50.0,0.9,365000000.0
성창오토텍,80470,20150225900437,50.0,1.46,365000000.0
성창오토텍,80470,20140226900499,80.0,1.0,584000000.0
성창오토텍,80470,20130228900184,80.0,2.08,584000000.0
티와이홀딩스,363280,20230303800587,150.0,1.39,5515880250.0
에스와이,109610,20160701900086,150.0,0.9,892500000.0
유니테스트,86390,20240216900357,150.0,1.2,3049922550.0
유니테스트,86390,20191230900163,250.0,1.8,5090788750.0
유니테스트,86390,20191218900139,250.0,1.5,5090788750.0
유니테스트,86390,20181227900317,400.0,3.8,8105862000.0
유니테스트,86390,20181213900154,400.0,1.5,8105862000.0
유니테스트,86390,20171227900399,200.0,1.6,4052931000.0
유니테스트,86390,20171215900526,200.0,1.5,4052931000.0
유니테스트,86390,20161228900086,150.0,1.2,3039698250.0
유니테스트,86390,20161215900298,150.0,1.5,3039698250.0
유니테스트,86390,20151229900520,200.0,2.4,3723745400.0
유니테스트,86390,20151216900186,200.0,1.5,3723745400.0
유니테스트,86390,20150302900096,80.0,0.8,1418105040.0
셀로맥스사이언스,471820,20250313900363,165.0,3.1,1873699080.0
광동제약,9290,20250217801119,100.0,1.8,3928061200.0
광동제약,9290,20240226800825,100.0,1.3,4008061200.0
광동제약,9290,20230221800695,100.0,1.6,4108061200.0
광동제약,9290,20220221800856,100.0,1.35,4108061200.0
광동제약,9290,20210222800564,100.0,0.98,4108061200.0
광동제약,9290,20190228800762,80.0,1.2,3214448960.0
광동제약,9290,20200220800864,80.0,1.2,3166448960.0
광동제약,9290,20180223800554,80.0,0.91,3246448960.0
광동제약,9290,20170224800537,80.0,0.95,3246448960.0
광동제약,9290,20160303800681,80.0,0.75,3246448960.0
광동제약,9290,20150225800687,80.0,0.74,3214065760.0
광동제약,9290,20140219800188,70.0,0.99,2876075930.0
광동제약,9290,20130226800286,60.0,0.99,2448713220.0
효성,4800,20220225800657,6500.0,6.4,129411126000.0
효성,4800,20210226800637,5000.0,6.2,99547020000.0
효성,4800,20200220800456,5000.0,6.0,101654120000.0
효성,4800,20190219800454,5000.0,8.4,101654120000.0
효성,4800,20170217800516,5000.0,3.4,166343020000.0
효성,4800,20180222801060,5000.0,3.6,166343020000.0
효성,4800,20160229800777,3500.0,2.9,116440114000.0
효성,4800,20150225800605,2000.0,2.9,66537208000.0
효성,4800,20140219800443,1000.0,1.5,33268604000.0
유안타증권,3470,20250306801066,200.0,7.8,41738863100.0
효성,4800,20130226800541,1000.0,1.4,33268604000.0
유안타증권,3470,20240311801174,180.0,7.01,37629033640.0
유안타증권,3470,20220307800862,180.0,4.5,37629033870.0
유안타증권,3470,20230302800745,110.0,4.42,23244630530.0
유안타증권,3470,20210308800540,125.0,4.2,26327002800.0
한국선재,25550,20221227900488,100.0,2.3,2221859800.0
한국선재,25550,20221215901019,100.0,2.2,2221859800.0
한국선재,25550,20171226900584,100.0,3.4,2356202700.0
한국선재,25550,20171214900493,100.0,3.4,2356202700.0
한국선재,25550,20161229900530,100.0,3.0,2356202700.0
한국선재,25550,20161214900223,100.0,3.1,2356202700.0
한국선재,25550,20151229900437,100.0,2.4,2337278900.0
한국선재,25550,20141229900297,100.0,5.7,2337278900.0
한국선재,25550,20151214900314,100.0,2.7,2337278900.0
한국선재,25550,20141210900291,100.0,5.7,2337278900.0
동원수산,30720,20130219800144,250.0,1.7,765878000.0
동원수산,30720,20230209800298,250.0,2.8,1163451250.0
에너토크,19990,20230222900930,50.0,0.52,475970850.0
에너토크,19990,20240308900906,50.0,0.77,465970850.0
에너토크,19990,20220218900274,70.0,0.65,666359190.0
에너토크,19990,20210226900589,50.0,1.21,470970850.0
에너토크,19990,20200228900707,50.0,1.39,470970850.0
에너토크,19990,20190219900318,60.0,1.53,575459400.0
에너토크,19990,20180222900360,50.0,0.8,487804400.0
에너토크,19990,20170303900957,70.0,1.61,682926160.0
에너토크,19990,20160304900609,70.0,1.36,542838870.0
에너토크,19990,20150302900227,100.0,2.49,775484100.0
에너토크,19990,20140224900071,70.0,1.8,542921750.0
에너토크,19990,20130218900336,100.0,1.9,779602500.0
코콤,15710,20250225901178,70.0,1.6,1161855590.0
코콤,15710,20240228901544,70.0,1.5,1161855590.0
코콤,15710,20220228901349,110.0,1.7,1825773070.0
코콤,15710,20210224900965,155.0,2.3,2572680235.0
코콤,15710,20200224900956,160.0,2.46,2655669920.0
코콤,15710,20190219900471,195.0,2.84,3236597715.0
코콤,15710,20170222900272,150.0,1.56,2489690550.0
코콤,15710,20180213900350,165.0,2.13,2738659605.0
코콤,15710,20160223900144,125.0,1.1,2074742125.0
코콤,15710,20150303900273,100.0,1.1,1599793700.0
코콤,15710,20140310900564,50.0,1.9,799896850.0
코콤,15710,20130305900553,50.0,1.9,799896850.0
선도전기,7610,20210225800534,5.0,0.1,89345095.0
선도전기,7610,20200220800620,25.0,0.83,446725475.0
선도전기,7610,20190221800570,20.0,0.45,357380380.0
선도전기,7610,20180221800488,20.0,0.65,357380380.0
선도전기,7610,20170222800318,20.0,0.45,357380380.0
선도전기,7610,20160217800403,20.0,0.79,357380380.0
선도전기,7610,20150217800380,10.0,0.4,178690190.0
선도전기,7610,20140219800403,10.0,0.4,178690190.0
한국주철관공업,970,20250225800397,400.0,6.2,8604552000.0
한국주철관공업,970,20240227800238,400.0,5.7,8604552000.0
선도전기,7610,20130201800410,10.0,0.398,178690190.0
한국주철관공업,970,20230223800298,400.0,5.6,8604552000.0
한국주철관공업,970,20220224800497,400.0,4.4,8604552000.0
한국주철관공업,970,20210209801074,200.0,2.4,4302276000.0
한국주철관공업,970,20180608800593,200.0,2.0,4302276000.0
한국주철관공업,970,20190513800456,200.0,2.0,4302276000.0
한국주철관공업,970,20200512800445,200.0,3.4,4302276000.0
한국주철관공업,970,20170602800493,200.0,2.2,4302276000.0
한국주철관공업,970,20160603800253,150.0,1.4,3226707000.0
한국주철관공업,970,20150605800244,125.0,0.7,2688922500.0
한국주철관공업,970,20140530801111,150.0,3.8,3226707000.0
한국주철관공업,970,20130531800287,175.0,4.5,3764491500.0
한신공영,4960,20250307800797,100.0,1.51,1157552300.0
한신공영,4960,20240308800709,100.0,1.39,1157552300.0
한신공영,4960,20230303800823,300.0,3.31,3472335500.0
한신공영,4960,20220303800718,350.0,2.18,4051031300.0
한신공영,4960,20210303800876,400.0,2.48,4629727100.0
한신공영,4960,20200304800510,350.0,2.44,4051031300.0
한신공영,4960,20190225800980,375.0,2.23,4340379200.0
한신공영,4960,20180223800770,375.0,1.8,4087340825.0
한신공영,4960,20140221800423,100.0,0.91,939509500.0
한신공영,4960,20170221800475,250.0,1.6,2542577950.0
한신공영,4960,20130225800450,150.0,2.33,1404137900.0
케이엘넷,39420,20250219900689,100.0,3.8,2110740900.0
케이엘넷,39420,20240221900704,80.0,3.0,1758610560.0
케이엘넷,39420,20230405900523,80.0,3.1,1766092720.0
케이엘넷,39420,20230222900390,80.0,3.1,1766092720.0
케이엘넷,39420,20220224900454,80.0,2.1,1765124720.0
케이엘넷,39420,20210222900471,60.0,2.3,1323141540.0
케이엘넷,39420,20220407900573,80.0,2.1,1765124720.0
케이엘넷,39420,20200226900689,60.0,2.6,1328636640.0
케이엘넷,39420,20190227901241,30.0,1.16,685025760.0
케이엘넷,39420,20180306901275,30.0,0.9,683804760.0
케이엘넷,39420,20160226900541,15.0,0.5,345522450.0
케이엘넷,39420,20170224900642,20.0,0.8,460696600.0
케이엘넷,39420,20140228900559,25.0,1.7,575870750.0
상신브레이크,41650,20241217800118,100.0,3.4,1936031000.0
상신브레이크,41650,20231215800721,110.0,3.0,2129634100.0
상신브레이크,41650,20211215800409,80.0,2.1,1548824800.0
상신브레이크,41650,20221214800203,100.0,2.9,1936031000.0
상신브레이크,41650,20210305800851,50.0,1.35,968015500.0
상신브레이크,41650,20201214800123,50.0,1.5,968015500.0
상신브레이크,41650,20200309800900,100.0,1.5,1936031000.0
상신브레이크,41650,20191219800149,100.0,1.5,1936031000.0
상신브레이크,41650,20190305800169,100.0,1.5,1936031000.0
상신브레이크,41650,20181214800730,100.0,1.5,1936031000.0
상신브레이크,41650,20180226800318,170.0,2.2,3291252700.0
상신브레이크,41650,20171211800215,170.0,1.5,3291252700.0
상신브레이크,41650,20170227800276,160.0,1.5,3097649600.0
상신브레이크,41650,20161214800228,160.0,1.5,3097649600.0
상신브레이크,41650,20160303800341,170.0,2.3,3291252700.0
상신브레이크,41650,20151209800152,170.0,1.5,3291252700.0
상신브레이크,41650,20150303800162,160.0,2.5,3097649600.0
상신브레이크,41650,20141216800176,160.0,1.5,3097649600.0
상신브레이크,41650,20140306800199,140.0,2.5,2710443400.0
상신브레이크,41650,20131211800140,140.0,1.5,2710443400.0
상신브레이크,41650,20130225800141,130.0,3.4,2516840300.0
신풍,2870,20240312800625,20.0,2.4,554127600.0
신풍,2870,20230306800213,50.0,3.9,1385319000.0
신풍,2870,20210226800240,50.0,1.2,1385319000.0
신풍,2870,20220225800261,60.0,2.7,1662382800.0
신풍,2870,20200207800704,60.0,4.0,1662382800.0
신풍,2870,20190131800354,80.0,5.8,2216510400.0
신풍,2870,20150305801023,500.0,6.4,1385319000.0
신풍,2870,20140213800099,500.0,5.9,1522819000.0
신풍,2870,20130219800346,1000.0,12.9,3045638000.0
ISC,95340,20250210901153,810.0,1.2,16575995520.0
ISC,95340,20240226901143,200.0,0.2,4092838400.0
ISC,95340,20230417900219,600.0,1.8,9999963000.0
ISC,95340,20221221900090,600.0,1.5,9999963000.0
ISC,95340,20221227900690,600.0,1.8,9999963000.0
ISC,95340,20220415900418,200.0,0.6,3162330000.0
ISC,95340,20211228900543,200.0,0.6,3162330000.0
ISC,95340,20211223900119,200.0,1.5,3162330000.0
ISC,95340,20201228900571,150.0,0.6,2085469500.0
ISC,95340,20201221900388,150.0,1.5,2085469500.0
ISC,95340,20191226900437,50.0,0.5,696156500.0
ISC,95340,20181226900532,150.0,1.7,2044907250.0
ISC,95340,20181218900190,150.0,1.5,2044907250.0
ISC,95340,20171227900102,350.0,1.9,4678741900.0
ISC,95340,20171220900457,350.0,1.5,4678741900.0
ISC,95340,20161228900065,170.0,1.0,2194245080.0
ISC,95340,20161221900473,170.0,1.5,2194245080.0
ISC,95340,20151229900096,250.0,0.9,3222842750.0
ISC,95340,20151223900328,250.0,1.5,3222842750.0
ISC,95340,20141215900865,500.0,1.5,5641311000.0
ISC,95340,20141231900239,500.0,1.9,5640658500.0
ISC,95340,20131231900218,300.0,1.8,2172599100.0
ISC,95340,20131220900389,300.0,1.5,2172599100.0
ISC,95340,20130205900368,400.0,3.74,2896798800.0
KX,122450,20250327901558,190.0,5.7,8120656430.0
KX,122450,20241231900436,190.0,5.7,8120656430.0
KX,122450,20241216901780,190.0,6.4,8120656430.0
KX,122450,20240329901077,200.0,3.9,8303769200.0
KX,122450,20231214901453,200.0,3.9,8303769200.0
KX,122450,20240102900470,200.0,3.9,8303769200.0
KX,122450,20230328901273,167.0,3.0,6994004756.0
KX,122450,20221227900810,167.0,3.0,6994004756.0
KX,122450,20221213900555,167.0,1.5,6994004756.0
KX,122450,20191226900641,70.0,1.3,1584740500.0
KX,122450,20191217900192,70.0,1.5,1584740500.0
KX,122450,20181228900548,120.0,1.6,2678222760.0
KX,122450,20181122900234,120.0,1.5,2613926400.0
앤디포스,238090,20181227900726,65.0,0.5,1060192705.0
앤디포스,238090,20181218900555,65.0,1.5,1060192705.0
앤디포스,238090,20180208900515,250.0,3.1,3710643500.0
앤디포스,238090,20170209900467,400.0,2.9,6027586000.0
아이스크림에듀,289010,20210201900850,50.0,0.58,626673000.0
아이스크림에듀,289010,20200203900739,100.0,1.28,1267905700.0
이녹스첨단소재,272290,20250403900489,350.0,1.7,6587486850.0
이녹스첨단소재,272290,20250225900442,350.0,1.7,6587486850.0
이녹스첨단소재,272290,20241227900637,350.0,1.7,6587486850.0
이녹스첨단소재,272290,20241224900052,350.0,1.5,6587486850.0
이녹스첨단소재,272290,20240404900198,250.0,0.8,4902914500.0
이녹스첨단소재,272290,20240228901227,250.0,0.8,4902914500.0
이녹스첨단소재,272290,20231227900438,250.0,0.8,4902914500.0
이녹스첨단소재,272290,20231221900071,250.0,1.5,4902914500.0
이녹스첨단소재,272290,20230406900765,450.0,1.5,8791046100.0
이녹스첨단소재,272290,20230228900459,450.0,1.5,8791046100.0
이녹스첨단소재,272290,20221228900733,450.0,1.5,8791046100.0
이녹스첨단소재,272290,20221223900198,450.0,1.5,8791046100.0
이녹스첨단소재,272290,20220407900276,350.0,0.8,6874580300.0
이녹스첨단소재,272290,20220304900213,350.0,0.8,6874580300.0
이녹스첨단소재,272290,20211229900298,350.0,0.8,6874580300.0
이녹스첨단소재,272290,20211214900092,350.0,1.5,6874580300.0
한국팩키지,37230,20250224900773,40.0,2.3,1192013080.0
한국팩키지,37230,20240223900834,40.0,1.9,1192013080.0
한국팩키지,37230,20220303900999,35.0,0.7,1043011445.0
한국팩키지,37230,20230224900667,35.0,1.5,1043011445.0
한국팩키지,37230,20210226901431,35.0,0.5,875000000.0
한국팩키지,37230,20200227900651,35.0,1.6,875000000.0
한국팩키지,37230,20190226901119,30.0,1.6,750000000.0
한국팩키지,37230,20180222901043,30.0,1.4,750000000.0
한국팩키지,37230,20160224900624,20.0,1.2,500000000.0
한국팩키지,37230,20170224900819,30.0,0.8,750000000.0
한국팩키지,37230,20150224900535,15.0,1.6,330000000.0
한국팩키지,37230,20130220900408,15.0,1.1,375000000.0
롯데쇼핑,23530,20250605800179,1200.0,1.5,33924768000.0
롯데쇼핑,23530,20250206800619,3800.0,7.1,107428432000.0
롯데쇼핑,23530,20230208800955,3300.0,3.7,93293112000.0
롯데쇼핑,23530,20240208800943,3800.0,4.8,107428432000.0
롯데쇼핑,23530,20220208801081,2800.0,3.1,79157792000.0
롯데쇼핑,23530,20210208800768,2800.0,2.8,79157792000.0
롯데쇼핑,23530,20200213800546,3800.0,2.8,107428432000.0
롯데쇼핑,23530,20190214800918,5200.0,2.4,147007328000.0
롯데쇼핑,23530,20180208800995,5200.0,2.7,146140659600.0
롯데쇼핑,23530,20160204800648,2000.0,0.8,59104408000.0
롯데쇼핑,23530,20170209800870,2000.0,0.9,59104408000.0
롯데쇼핑,23530,20150205800607,2000.0,0.7,59104408000.0
롯데쇼핑,23530,20140206800296,1500.0,0.4,44328306000.0
롯데쇼핑,23530,20130207800600,1500.0,0.4,43565061000.0
현대비앤지스틸,4560,20250220800555,100.0,0.8,1524358900.0
현대비앤지스틸,4560,20230222800586,100.0,0.94,1524358900.0
현대비앤지스틸,4560,20220225800809,100.0,0.58,1524358900.0
현대비앤지스틸,4560,20210224800518,100.0,1.05,1524358900.0
현대비앤지스틸,4560,20200305800639,100.0,1.11,1524358900.0
현대비앤지스틸,4560,20190220800792,100.0,1.11,1524358900.0
현대비앤지스틸,4560,20180221800613,100.0,0.87,1524358900.0
현대비앤지스틸,4560,20170220800284,100.0,0.8,1524358900.0
현대비앤지스틸,4560,20150223800436,100.0,0.58,1524000000.0
현대이지웰,90850,20250206900799,170.0,1.5,4036881370.0
현대이지웰,90850,20240206900832,90.0,1.53,2137172490.0
현대이지웰,90850,20230207900491,80.0,1.13,1899708880.0
현대이지웰,90850,20220208900956,70.0,0.66,1662245270.0
현대이지웰,90850,20210205900622,55.0,0.52,1306049855.0
현대이지웰,90850,20200312901003,90.0,0.85,937858860.0
현대이지웰,90850,20190314900225,60.0,0.8,570153780.0
현대이지웰,90850,20170223900668,40.0,0.6,279620920.0
현대이지웰,90850,20180315901865,60.0,1.13,559352700.0
현대이지웰,90850,20160205900296,75.0,0.6,710196825.0
현대이지웰,90850,20150212900059,75.0,0.75,706357200.0
현대이지웰,90850,20140224900015,50.0,1.5,494650000.0
서울도시가스,17390,20250217800722,2500.0,4.9,9831980000.0
서울도시가스,17390,20240220800125,2250.0,3.7,8736282000.0
서울도시가스,17390,20230223800297,1750.0,0.4,6794886000.0
서울도시가스,17390,20220208800431,1750.0,1.0,6794886000.0
서울도시가스,17390,20210205800882,1750.0,1.8,6794886000.0
서울도시가스,17390,20201006800232,15000.0,19.34,58263870000.0
서울도시가스,17390,20200206800357,1750.0,2.3,6797451500.0
서울도시가스,17390,20190207800792,1750.0,2.0,6797451500.0
서울도시가스,17390,20180208801262,1750.0,1.8,6798666000.0
서울도시가스,17390,20170209800744,1750.0,2.2,6799313500.0
서울도시가스,17390,20160211800424,1750.0,1.5,6799313500.0
서울도시가스,17390,20150209800487,1500.0,1.05,5827983000.0
서울도시가스,17390,20140213800525,1250.0,1.0,4856652500.0
서울도시가스,17390,20130222800167,1250.0,1.6,4856652500.0
위메이드플레이,123420,20140312900561,50.0,1.2,1541475600.0
포스코DX,22100,20250124800878,125.0,0.6,18977814875.0
포스코DX,22100,20240130800508,100.0,0.18,15182251900.0
포스코DX,22100,20230201900291,75.0,1.2,11385563775.0
포스코DX,22100,20220127900358,50.0,0.8,7590375850.0
포스코DX,22100,20210129900349,50.0,0.7,7590375850.0
포스코DX,22100,20200203900540,50.0,1.0,7590375850.0
포스코DX,22100,20190125900705,50.0,0.9,7590375850.0
포스코DX,22100,20180126900007,75.0,0.9,11385333000.0
포스코DX,22100,20170126900026,50.0,0.9,7589983200.0
포스코DX,22100,20150227901183,50.0,0.9,2619819100.0
포스코DX,22100,20140129900517,50.0,0.7,5071924300.0
포스코DX,22100,20130208900252,25.0,0.3,3419991600.0
퓨릿,445180,20250207901089,120.0,2.2,2012302560.0
퓨릿,445180,20240207901066,50.0,0.4,838459400.0
HD한국조선해양,9540,20140206800724,2000.0,0.79,122576880000.0
HD한국조선해양,9540,20130207800596,2500.0,1.04,153221100000.0
와이어블,65530,20250228901298,50.0,3.8,2391937950.0
와이어블,65530,20240229900937,50.0,2.7,2391937950.0
와이어블,65530,20230316900527,50.0,2.3,2391937950.0
와이어블,65530,20220304900558,50.0,1.6,2390837950.0
와이어블,65530,20210305900562,50.0,1.1,2301537950.0
와이어블,65530,20190308900748,50.0,2.0,2301537950.0
와이어블,65530,20200306900349,50.0,1.5,2301537950.0
와이어블,65530,20180306900421,500.0,3.2,2398695500.0
와이어블,65530,20170303900423,500.0,3.2,2556698000.0
와이어블,65530,20160303901078,500.0,3.5,2643000000.0
와이어블,65530,20140227900708,500.0,4.8,2643000000.0
와이어블,65530,20150303900707,500.0,3.05,2643000000.0
와이어블,65530,20130228900477,500.0,5.6,2643000000.0
새론오토모티브,75180,20250227800991,140.0,4.2,2688000000.0
새론오토모티브,75180,20240229801133,140.0,3.3,2688000000.0
새론오토모티브,75180,20220303800457,140.0,2.6,2688000000.0
새론오토모티브,75180,20230228800505,140.0,2.7,2688000000.0
새론오토모티브,75180,20210303800737,150.0,2.4,2880000000.0
새론오토모티브,75180,20200227800712,140.0,3.0,2688000000.0
새론오토모티브,75180,20190227801093,150.0,2.8,2880000000.0
새론오토모티브,75180,20180221800770,150.0,2.1,2880000000.0
새론오토모티브,75180,20170217800487,190.0,2.3,3648000000.0
새론오토모티브,75180,20160218800248,200.0,2.4,3840000000.0
새론오토모티브,75180,20150216800612,200.0,1.8,3840000000.0
새론오토모티브,75180,20140221800252,200.0,2.2,3840000000.0
아시아나IDT,267850,20240313802596,500.0,2.5,5550000000.0
새론오토모티브,75180,20130215800243,180.0,3.2,3404253600.0
아시아나IDT,267850,20250310801021,500.0,4.0,5550000000.0
아시아나IDT,267850,20230316800936,500.0,3.0,5550000000.0
아시아나IDT,267850,20220311801587,500.0,2.9,5550000000.0
아시아나IDT,267850,20190314801655,500.0,4.04,5550000000.0
아시아나IDT,267850,20200305800956,500.0,2.1,5550000000.0
비상교육,100220,20230215800866,100.0,1.64,1225151500.0
비상교육,100220,20210205800697,150.0,2.3,1837727250.0
비상교육,100220,20220209800740,220.0,2.83,2695333300.0
비상교육,100220,20200211800417,250.0,3.19,3062878750.0
비상교육,100220,20190208800645,200.0,3.19,2450303000.0
비상교육,100220,20180202800204,350.0,2.99,4284222250.0
비상교육,100220,20160212800238,200.0,2.5,2448127000.0
비상교육,100220,20170203800084,330.0,2.21,4039409550.0
비상교육,100220,20150305800663,130.0,1.6,1591282550.0
비상교육,100220,20140226800080,130.0,1.0,1635482550.0
비상교육,100220,20130227800028,110.0,0.8,1380941100.0
누리플렉스,40160,20240222900450,50.0,0.9,564899250.0
누리플렉스,40160,20190102900253,50.0,0.9,585962600.0
누리플렉스,40160,20200205900728,50.0,0.9,578059050.0
인산가,62580,20180209600772,80.0,1.87,338525360.0
누리플렉스,40160,20181218900267,50.0,1.5,585962600.0
인산가,62580,20170310601046,30.0,0.6,125987010.0
신성에스티,416180,20250219900766,200.0,0.7,1777494000.0
신성에스티,416180,20240208901139,200.0,0.8,1802810000.0
탑런토탈솔루션,336680,20250221900201,100.0,1.0,1957277900.0
디와이디,219550,20180313900602,189.0,9.29,10035762975.0
알피바이오,314140,20240314901294,50.0,0.59,432492100.0
피앤에스로보틱스,460940,20250213901102,50.0,0.56,323587000.0
대한화섬,3830,20250312800898,750.0,0.7,811053750.0
대한화섬,3830,20230315801746,750.0,0.6,842478750.0
대한화섬,3830,20240312801578,750.0,0.7,842478750.0
대한화섬,3830,20220314802000,750.0,0.62,842478750.0
대한화섬,3830,20210308800856,410.0,0.4,460555050.0
대한화섬,3830,20200309801010,410.0,0.5,460555050.0
대한화섬,3830,20190311800841,750.0,0.7,842478750.0
대한화섬,3830,20180305800706,825.0,0.7,926726625.0
대한화섬,3830,20140220800359,750.0,1.2,842478750.0
대한화섬,3830,20130226800639,750.0,1.2,842478750.0
엠투엔,33310,20160217900248,50.0,1.9,1041592800.0
사조산업,7160,20240220800640,200.0,0.5,998600000.0
사조산업,7160,20230222800828,350.0,0.8,1747550000.0
사조산업,7160,20220221801100,300.0,0.6,1497900000.0
사조산업,7160,20210302800859,200.0,0.6,989000000.0
사조산업,7160,20200227801201,150.0,0.4,741750000.0
사조산업,7160,20190226800999,250.0,0.5,1236250000.0
사조산업,7160,20170321800264,150.0,0.23,741750000.0
사조산업,7160,20180219800203,200.0,0.3,989000000.0
한주에이알티,58450,20160303900213,110.0,1.25,1069200000.0
한주에이알티,58450,20150311900241,70.0,3.1,638400000.0
심텍홀딩스,36710,20250228901030,10.0,0.9,495829580.0
심텍홀딩스,36710,20240308900868,10.0,0.3,494710180.0
심텍홀딩스,36710,20230309901017,50.0,1.61,2473550900.0
심텍홀딩스,36710,20190226900637,10.0,0.6,389891530.0
심텍홀딩스,36710,20130130900150,200.0,1.94,6402399800.0
태광산업,3240,20250313801122,1750.0,0.3,1472854250.0
태광산업,3240,20240312801500,1750.0,0.3,1472854250.0
태광산업,3240,20230315802285,1750.0,0.2,1472854250.0
태광산업,3240,20210305800769,1550.0,0.2,1304528050.0
태광산업,3240,20220310802121,1750.0,0.2,1472854250.0
태광산업,3240,20200305801132,1550.0,0.1,1304528050.0
태광산업,3240,20190307801460,3000.0,0.2,2524893000.0
태광산업,3240,20180226800922,1925.0,0.2,1620139675.0
태광산업,3240,20170303800828,1750.0,0.2,1472854250.0
태광산업,3240,20160225800931,1750.0,0.2,1472854250.0
태광산업,3240,20150226800903,1250.0,0.1,1052038750.0
태광산업,3240,20140227800718,1750.0,0.1,1472854250.0
태광산업,3240,20130228801243,1750.0,0.2,1472854250.0
농우바이오,54050,20250312900679,220.0,3.04,3526723420.0
농우바이오,54050,20240220900270,200.0,2.4,3206112200.0
농우바이오,54050,20230223900370,200.0,2.3,3206112200.0
농우바이오,54050,20220223900327,200.0,1.8,2741916200.0
농우바이오,54050,20200225900640,200.0,1.7,3206112200.0
농우바이오,54050,20210225900401,200.0,1.95,3206112200.0
농우바이오,54050,20190304900545,350.0,3.18,5146500350.0
농우바이오,54050,20180307900525,200.0,1.2,2860000000.0
농우바이오,54050,20151127900214,250.0,1.1,3575000000.0
농우바이오,54050,20141124900267,250.0,1.0,3575000000.0
농우바이오,54050,20131128900246,250.0,1.1,3575000000.0
오상헬스케어,36220,20250304901020,500.0,4.1,6855805000.0
코나솔,176590,20230310600196,35.0,0.51,203816655.0
KG에코솔루션,151860,20241216900947,120.0,2.27,5035288560.0
KG에코솔루션,151860,20240313900770,120.0,1.12,4320000000.0
KG에코솔루션,151860,20231218900337,120.0,1.12,4320000000.0
KG에코솔루션,151860,20221216901304,150.0,1.5,5400000000.0
KG에코솔루션,151860,20220406900620,120.0,0.8,4320000000.0
KG에코솔루션,151860,20220310902028,120.0,0.8,4320000000.0
KG에코솔루션,151860,20220311900386,120.0,0.8,4320000000.0
KG에코솔루션,151860,20210310901586,110.0,1.8,3802294980.0
KG에코솔루션,151860,20200312900792,110.0,3.29,3857195980.0
KG에코솔루션,151860,20190308900728,100.0,3.0,3506541800.0
KG에코솔루션,151860,20180309900413,100.0,2.33,3586541800.0
KG에코솔루션,151860,20170309900523,100.0,2.7,3586541800.0
KG에코솔루션,151860,20160222900345,100.0,3.13,3579841800.0
KG에코솔루션,151860,20150212900382,100.0,1.97,3570000000.0
코리아나,27050,20170215900205,50.0,0.8,1587558350.0
코리아나,27050,20160224900666,50.0,0.48,1587558350.0
코리아나,27050,20180206900828,50.0,0.7,1550000000.0
KG에코솔루션,151860,20140219900071,50.0,1.08,1800000000.0
티플랙스,81150,20250310901337,25.0,0.82,605691125.0
티플랙스,81150,20240313901479,20.0,0.62,485368040.0
티플랙스,81150,20220307900867,30.0,0.7,728052060.0
티플랙스,81150,20230314900748,30.0,0.78,728052060.0
티플랙스,81150,20210308901059,25.0,0.8,606710050.0
티플랙스,81150,20200226900571,20.0,0.9,485368040.0
티플랙스,81150,20190226900879,20.0,0.8,485368040.0
티플랙스,81150,20170224900280,20.0,0.83,429851100.0
티플랙스,81150,20180306900325,20.0,1.15,485368040.0
티플랙스,81150,20160225900091,25.0,1.4,420636425.0
티플랙스,81150,20150216900307,20.0,1.42,336509140.0
티플랙스,81150,20130220900114,20.0,1.03,336509140.0
AP위성,211270,20240213901003,70.0,0.53,996321270.0
AP위성,211270,20230206900995,70.0,0.7,996321270.0
AP위성,211270,20220419900601,70.0,0.5,745375120.0
AP위성,211270,20220103900659,70.0,0.5,993521270.0
AP위성,211270,20211216901114,70.0,1.5,993521270.0
AP위성,211270,20210104900309,70.0,0.9,987042070.0
AP위성,211270,20201216900714,70.0,1.5,987042070.0
AP위성,211270,20200324901248,70.0,1.0,985992070.0
AP위성,211270,20200205900793,70.0,1.0,983244570.0
AP위성,211270,20191218900096,70.0,1.5,983244570.0
씨앤투스,352700,20250327900279,50.0,1.8,1262242650.0
씨앤투스,352700,20241213900552,50.0,1.8,1262242650.0
씨앤투스,352700,20230719900138,50.0,1.1,1353722150.0
씨앤투스,352700,20230406900243,140.0,3.1,3784520460.0
씨앤투스,352700,20221229900574,140.0,3.1,3784520460.0
