stock_code,rcept_dt,n_days
037330,2019-02-28,21
037330,2020-03-12,21
037330,2021-03-11,21
037330,2022-03-11,21
037330,2023-03-16,21
037330,2024-03-14,21
037330,2025-02-28,21
037330,2025-04-25,21
037350,2014-02-06,21
037350,2015-02-04,21
037350,2016-02-04,21
037350,2017-02-02,21
037350,2018-02-06,21
037350,2019-01-31,21
037350,2020-02-03,21
037350,2021-02-03,21
037350,2022-02-03,21
037350,2023-02-02,21
037350,2023-02-17,21
037350,2024-02-13,21
037350,2024-02-22,21
037350,2025-02-10,21
037370,2014-02-24,21
037370,2015-02-23,21
037370,2016-02-26,21
037370,2017-02-24,21
037370,2018-02-23,21
037400,2014-03-06,21
037400,2015-03-06,21
037440,2014-03-05,21
037440,2016-03-07,21
037440,2017-02-28,21
037440,2018-02-27,21
037440,2019-02-27,21
037440,2020-02-27,21
037440,2021-02-26,21
037440,2022-03-04,21
037440,2023-02-27,21
037440,2024-03-04,21
037440,2025-02-28,21
037460,2014-03-06,21
037460,2018-03-14,21
037460,2019-03-06,21
037460,2020-03-12,21
037460,2021-03-10,21
037460,2022-03-08,21
037460,2023-03-02,21
037460,2024-02-29,21
037460,2025-02-27,21
037560,2014-02-06,21
037560,2015-02-05,21
037560,2016-02-04,21
037560,2017-02-03,21
037560,2018-02-07,21
037560,2019-02-11,21
037560,2020-02-07,21
037560,2021-02-02,21
037560,2022-01-26,21
037560,2023-01-26,21
037560,2024-01-26,21
037710,2014-01-28,21
037710,2015-01-29,21
037710,2016-01-27,21
037710,2017-01-25,21
037710,2018-01-31,21
037710,2019-01-31,21
037710,2020-01-31,21
037710,2021-02-05,21
037710,2022-02-08,21
037710,2023-02-07,21
037710,2024-02-06,21
037710,2025-02-04,21
037760,2015-02-09,21
037760,2016-02-01,21
037760,2017-01-31,21
037760,2018-01-29,21
037760,2019-01-28,21
037760,2020-01-31,21
037760,2020-03-27,21
037760,2021-03-09,21
037760,2022-03-08,21
037760,2023-03-13,21
037760,2024-03-06,21
037760,2025-03-10,21
037950,2016-12-05,21
037950,2016-12-27,21
037950,2017-12-05,21
037950,2017-12-26,21
037950,2018-12-14,21
037950,2018-12-27,21
037950,2019-12-16,21
037950,2019-12-27,21
038060,2015-03-03,21
038070,2014-02-25,21
038070,2015-02-24,21
038070,2016-02-25,21
038070,2017-02-23,21
038070,2018-02-20,21
038070,2019-02-25,21
038070,2020-02-18,21
038070,2021-02-26,21
038070,2022-02-17,21
038070,2023-03-06,21
038070,2024-03-13,21
038070,2025-02-20,21
038110,2014-03-04,21
038110,2015-03-10,21
038110,2016-02-25,21
038110,2017-03-08,21
038110,2020-02-28,21
038110,2021-03-02,21
038110,2022-02-22,21
038110,2023-03-09,21
038110,2024-03-13,21
038110,2025-03-11,21
038290,2021-03-04,21
038290,2022-02-16,21
038290,2023-02-16,21
038290,2024-02-15,21
038290,2025-02-14,21
038390,2014-02-06,21
038390,2015-01-29,21
038390,2016-02-03,21
038390,2017-02-02,21
038390,2018-02-01,21
038390,2018-07-19,21
038390,2019-01-31,21
038390,2019-08-01,21
038390,2020-02-13,21
038390,2021-02-09,21
038390,2021-07-29,21
038390,2022-02-10,21
038390,2022-07-26,21
038390,2023-02-09,21
038390,2023-08-03,21
038390,2023-12-14,21
038390,2024-08-01,21
038390,2025-02-13,21
038460,2020-01-16,21
038500,2018-02-28,21
038500,2020-02-21,21
038500,2021-02-19,21
038500,2022-02-17,21
038500,2022-04-07,21
038500,2023-02-23,21
038500,2023-04-28,21
038500,2024-02-21,21
038500,2025-02-27,21
038620,2017-12-19,21
038620,2018-01-24,21
038620,2018-12-11,21
038620,2019-01-04,21
038620,2020-12-14,21
038620,2020-12-29,21
038680,2014-02-18,21
038680,2015-02-25,21
038680,2016-02-16,21
038680,2018-02-06,21
038680,2019-02-12,21
038680,2020-02-06,21
038680,2021-02-09,21
038680,2021-04-22,21
038680,2022-02-09,21
038680,2023-12-12,21
038680,2023-12-13,21
038680,2024-12-16,21
038950,2014-02-17,21
038950,2015-02-17,21
038950,2016-02-15,21
038950,2017-02-10,21
038950,2018-02-09,21
038950,2019-02-19,21
038950,2020-02-14,21
038950,2021-02-19,21
038950,2022-02-23,21
038950,2023-02-22,21
038950,2024-02-21,21
038950,2025-02-18,21
039010,2015-03-03,21
039010,2016-03-09,21
039010,2017-03-07,21
039010,2018-02-28,21
039010,2019-02-28,21
039010,2020-03-04,21
039010,2021-03-12,21
039010,2022-03-08,21
039010,2022-04-08,21
039010,2023-03-07,21
039010,2024-03-12,21
039010,2025-03-11,21
039020,2014-03-06,21
039020,2015-02-26,21
039020,2016-02-25,21
039020,2017-03-07,21
039020,2018-03-07,21
039020,2019-03-07,21
039020,2020-03-09,21
039020,2021-03-05,21
039020,2022-03-04,21
039020,2022-04-14,21
039020,2023-03-03,21
039020,2023-04-13,21
039020,2024-03-11,21
039020,2025-03-14,21
039030,2014-03-06,21
039030,2015-03-06,21
039030,2016-03-02,21
039030,2017-03-06,21
039030,2018-02-28,21
039030,2018-03-12,21
039030,2019-03-12,21
039030,2020-03-03,21
039030,2021-03-10,21
039030,2022-03-14,21
039030,2023-03-14,21
039030,2024-03-13,21
039030,2025-03-13,21
039130,2013-07-04,21
039130,2014-02-06,21
039130,2014-07-15,21
039130,2015-02-02,21
039130,2015-07-13,21
039130,2016-02-04,21
039130,2016-07-13,21
039130,2017-01-26,21
039130,2017-07-11,21
039130,2018-02-01,21
039130,2018-07-11,21
039130,2019-02-01,21
039130,2019-07-10,21
039130,2020-02-10,21
039130,2024-02-06,21
039130,2024-12-03,21
039130,2025-03-11,21
039240,2014-02-05,21
039240,2015-02-16,21
039240,2016-02-16,21
039240,2017-02-10,21
039240,2018-02-06,21
039240,2019-01-31,21
039240,2020-02-06,21
039240,2021-02-08,21
039240,2022-02-15,21
039240,2023-02-14,21
039240,2024-02-15,21
039240,2025-02-13,21
039340,2014-02-05,21
039340,2015-02-11,21
039340,2016-02-15,21
039340,2017-02-10,21
039340,2018-02-08,21
039340,2019-02-13,21
039340,2020-02-13,21
039340,2021-02-09,21
039340,2022-02-09,21
039340,2023-02-07,21
039340,2024-02-06,21
039340,2025-02-13,21
039440,2015-02-05,21
039440,2016-02-04,21
039440,2016-03-31,21
039440,2017-02-09,21
039440,2018-02-07,21
039440,2019-02-07,21
039440,2020-02-11,21
039440,2021-02-10,21
039440,2022-02-10,21
039440,2023-02-09,21
039440,2024-02-14,21
039440,2025-02-13,21
039490,2020-03-10,21
039490,2021-03-11,21
039490,2022-03-11,21
039490,2023-03-13,21
039490,2024-03-13,21
039490,2024-12-18,21
039490,2025-02-25,21
039570,2016-03-04,21
039570,2017-03-07,21
039570,2018-02-23,21
039570,2019-03-11,21
039570,2020-03-04,21
039570,2021-03-09,21
039570,2022-03-14,21
039570,2023-03-09,21
039570,2024-03-08,21
039570,2025-02-21,21
039610,2016-01-13,21
039610,2016-03-25,21
039610,2017-05-12,21
039830,2014-03-13,21
039830,2015-02-27,21
039830,2016-02-25,21
039830,2017-03-09,21
039830,2018-03-08,21
039830,2019-03-08,21
039830,2020-03-12,21
039830,2021-03-15,21
039830,2022-03-10,21
039830,2023-03-08,21
039830,2024-03-04,21
039830,2025-03-05,21
039980,2015-03-05,21
039980,2016-03-10,21
039980,2017-03-03,21
040160,2018-12-18,21
040160,2019-01-02,21
040160,2020-02-05,21
040160,2024-02-22,21
040300,2014-03-04,21
040300,2015-03-02,21
040300,2017-03-03,21
040300,2018-03-13,21
040300,2019-03-06,21
040300,2019-04-12,21
040300,2020-03-05,21
040300,2021-03-05,21
040300,2022-03-16,21
040300,2023-03-14,21
040420,2014-02-28,21
040420,2015-02-03,21
040420,2016-02-05,21
040420,2017-02-07,21
040420,2018-02-26,21
040420,2019-02-01,21
040420,2020-02-07,21
040420,2021-02-10,21
040420,2022-02-08,21
040420,2022-04-06,21
040420,2023-02-08,21
040420,2024-02-06,21
040420,2025-02-05,21
040910,2014-11-11,21
040910,2017-02-01,21
040910,2017-02-02,21
040910,2018-02-05,21
040910,2019-01-28,21
040910,2020-02-19,21
040910,2021-02-15,21
040910,2022-02-21,21
040910,2023-03-03,21
040910,2023-04-05,21
041190,2015-02-10,21
041190,2017-02-14,21
041190,2018-02-12,21
041190,2019-02-08,21
041460,2014-02-11,21
041460,2015-02-12,21
041460,2016-02-15,21
041460,2017-02-10,21
041460,2018-02-09,21
041460,2019-02-13,21
041460,2020-02-12,21
041460,2021-02-09,21
041460,2022-02-11,21
041460,2023-02-15,21
041460,2024-02-14,21
041460,2025-02-12,21
041520,2014-02-14,21
041520,2015-02-26,21
041520,2016-02-25,21
041520,2017-02-23,21
041520,2018-02-22,21
041520,2019-02-26,21
041520,2020-02-26,21
041520,2021-03-02,21
041520,2022-03-03,21
041520,2023-02-28,21
041520,2024-02-29,21
041520,2025-02-27,21
041650,2013-12-11,21
041650,2014-03-06,21
041650,2014-12-16,21
041650,2015-03-03,21
041650,2015-12-09,21
041650,2016-03-03,21
041650,2016-12-14,21
041650,2017-02-27,21
041650,2017-12-11,21
041650,2018-02-26,21
041650,2018-12-14,21
041650,2019-03-05,21
041650,2019-12-19,21
041650,2020-03-09,21
041650,2020-12-14,21
041650,2021-03-05,21
041650,2021-12-15,21
041650,2022-12-14,21
041650,2023-12-15,21
041650,2024-12-17,21
041910,2014-03-06,21
041910,2015-02-06,21
041910,2016-02-17,21
041910,2017-02-09,21
041910,2018-02-02,21
041910,2019-02-11,21
041910,2020-02-11,21
041910,2021-02-09,21
041910,2022-03-14,21
041910,2023-03-06,21
041910,2024-02-22,21
041930,2014-02-27,21
041930,2015-03-10,21
041930,2016-03-11,21
041930,2017-03-14,21
041930,2018-03-12,21
041930,2019-03-12,21
041930,2020-03-09,21
041930,2021-03-12,21
041930,2022-03-16,21
041930,2023-03-16,21
041930,2024-03-13,21
041930,2025-03-13,21
042110,2017-02-24,21
042110,2018-02-20,21
042110,2019-02-28,21
042110,2020-02-28,21
042110,2021-02-26,21
042110,2022-03-02,21
042110,2023-03-03,21
042110,2024-02-29,21
042110,2025-02-28,21
042370,2019-03-14,21
042370,2020-03-12,21
042370,2021-03-12,21
042370,2022-03-16,21
042370,2023-03-16,21
042370,2024-03-13,21
042370,2025-03-14,21
042500,2023-12-04,21
042500,2023-12-18,21
042500,2024-12-16,21
042600,2015-02-10,21
042600,2016-02-04,21
042600,2017-02-06,21
042600,2018-02-05,21
042600,2019-02-08,21
042600,2020-02-07,21
042600,2021-02-15,21
042660,2014-02-24,21
042660,2015-03-09,21
042670,2023-02-03,21
042670,2024-02-02,21
042670,2025-02-04,21
042670,2025-02-28,21
042700,2014-02-20,21
042700,2015-02-27,21
042700,2016-02-16,21
042700,2017-02-14,21
042700,2018-02-07,21
042700,2019-02-14,21
042700,2020-02-12,21
042700,2021-02-22,21
042700,2022-02-23,21
042700,2023-02-23,21
042700,2024-02-22,21
042700,2025-02-12,21
043360,2014-02-27,21
043360,2015-02-26,21
043360,2016-03-04,21
043360,2017-02-23,21
043360,2018-02-22,21
043370,2014-02-26,21
043370,2015-02-26,21
043370,2016-02-26,21
043370,2017-03-02,21
043370,2018-02-28,21
043370,2019-02-27,21
043370,2020-02-24,21
043370,2021-03-03,21
043370,2022-02-28,21
043370,2023-03-03,21
043370,2024-02-29,21
043370,2025-02-26,21
043650,2014-02-18,21
043650,2015-02-11,21
043650,2016-02-11,21
043650,2017-02-14,21
043650,2018-02-20,21
043650,2019-02-21,21
043650,2020-02-25,21
043650,2021-02-24,21
043650,2022-02-24,21
043650,2023-02-23,21
043650,2024-02-22,21
043650,2025-02-25,21
044060,2014-03-06,21
044060,2015-02-26,21
044060,2016-02-29,21
044060,2017-02-23,21
044060,2018-02-28,21
044060,2019-02-25,21
044340,2014-02-10,21
044340,2015-02-12,21
044340,2017-02-15,21
044340,2018-02-08,21
044340,2018-07-25,21
044340,2019-02-12,21
044340,2019-07-18,21
044340,2020-02-14,21
044340,2020-07-13,21
044340,2021-02-10,21
044340,2021-07-09,21
044340,2022-02-14,21
044340,2022-04-06,21
044340,2022-07-14,21
044340,2023-02-14,21
044340,2023-03-29,21
044340,2024-02-08,21
044340,2024-03-28,21
044340,2025-02-11,21
044450,2014-02-26,21
044450,2015-01-30,21
044450,2016-01-29,21
044450,2017-01-20,21
044450,2018-02-21,21
044450,2019-02-12,21
044450,2020-02-19,21
044450,2021-02-24,21
044450,2022-03-02,21
044450,2023-02-22,21
044450,2024-02-22,21
044450,2025-02-25,21
044780,2022-02-25,21
044780,2023-02-22,21
044820,2014-02-27,21
044820,2017-02-14,21
044820,2019-02-14,21
044820,2020-02-20,21
044820,2021-03-02,21
044820,2025-03-05,21
044960,2014-03-04,21
044960,2015-03-05,21
044960,2016-03-02,21
044960,2017-02-13,21
044960,2018-02-06,21
044960,2019-02-13,21
044960,2020-02-11,21
044960,2021-02-10,21
044960,2022-02-14,21
044960,2022-04-07,21
044960,2023-02-14,21
044960,2024-02-15,21
044960,2025-02-04,21
044990,2017-03-06,21
044990,2017-03-10,21
044990,2022-03-15,21
044990,2023-02-20,21
044990,2024-02-21,21
044990,2024-12-24,21
045060,2014-02-05,21
045060,2015-02-10,21
045060,2016-02-05,21
045060,2017-02-08,21
045060,2018-02-07,21
045060,2019-02-01,21
045060,2020-02-10,21
045060,2021-02-08,21
045060,2022-02-14,21
045060,2023-02-13,21
045060,2024-02-08,21
045060,2025-02-10,21
045100,2014-02-28,21
045100,2015-02-16,21
045100,2016-02-03,21
045100,2017-02-06,21
045100,2018-02-07,21
045100,2019-02-11,21
045100,2020-02-26,21
045100,2021-02-04,21
045100,2022-02-07,21
045100,2023-02-17,21
045100,2024-02-28,21
045100,2025-02-21,21
045300,2013-12-16,21
045300,2013-12-27,21
045300,2017-12-11,21
045300,2018-12-10,21
045300,2019-12-11,21
045300,2020-12-16,21
045300,2021-12-17,21
045300,2022-02-22,21
045300,2022-03-24,21
045300,2022-04-06,21
045300,2022-12-16,21
045300,2023-03-21,21
045300,2023-04-04,21
045390,2018-02-05,21
045390,2019-02-01,21
045390,2020-02-03,21
045390,2021-01-27,21
045520,2018-02-06,21
045520,2019-02-07,21
045520,2020-01-31,21
045520,2021-02-03,21
045520,2022-02-09,21
045660,2014-02-28,21
045660,2015-02-09,21
045660,2016-02-26,21
045660,2017-02-15,21
045660,2018-02-09,21
045660,2019-02-20,21
045660,2020-02-20,21
045660,2021-02-16,21
045660,2022-02-16,21
045660,2023-02-17,21
045660,2024-03-08,21
045660,2025-03-11,21
045970,2019-12-02,21
045970,2019-12-26,21
046070,2013-12-23,21
046070,2015-02-12,21
046070,2016-02-11,21
046070,2017-03-09,21
046070,2018-03-14,21
046310,2019-02-12,21
046310,2020-02-10,21
046310,2024-02-14,21
046310,2025-02-11,21
046440,2014-02-27,21
046440,2015-02-03,21
046440,2016-02-26,21
046440,2017-03-16,21
046440,2018-01-09,21
046440,2018-12-19,21
046440,2019-12-13,21
046440,2020-12-07,21
046440,2021-12-16,21
046440,2022-04-06,21
046440,2022-12-19,21
046440,2023-03-23,21
046440,2023-12-15,21
046440,2024-03-21,21
046440,2024-12-16,21
046440,2025-03-20,21
046890,2014-02-13,21
046890,2016-02-02,21
046890,2017-02-01,21
046890,2018-01-30,21
046890,2019-03-12,21
046890,2020-03-12,21
046890,2021-02-08,21
046890,2021-03-12,21
046890,2021-03-31,21
046890,2022-03-10,21
046890,2022-04-21,21
046890,2023-03-15,21
046890,2023-04-05,21
046890,2024-03-12,21
046890,2024-03-29,21
046890,2024-04-04,21
046940,2018-02-26,21
047310,2020-02-21,21
047400,2014-02-05,21
047400,2015-02-04,21
047400,2016-02-15,21
047400,2017-02-23,21
047400,2018-02-07,21
047400,2019-03-12,21
047400,2020-03-04,21
047400,2021-03-15,21
047400,2022-03-08,21
047400,2023-03-15,21
047810,2014-02-06,21
047810,2015-02-05,21
047810,2016-03-02,21
047810,2017-03-08,21
047810,2019-03-13,21
047810,2020-03-10,21
047810,2021-03-04,21
047810,2022-03-15,21
047810,2023-03-10,21
047810,2024-03-07,21
047810,2025-02-25,21
048430,2014-03-03,21
048430,2015-03-06,21
048430,2016-03-10,21
048430,2017-03-16,21
048430,2018-03-08,21
048430,2019-03-07,21
048430,2020-03-05,21
048430,2021-03-04,21
048430,2022-03-10,21
048430,2022-03-14,21
048430,2023-03-16,21
048430,2024-03-07,21
048430,2025-03-11,21
048470,2014-02-27,21
048470,2015-02-27,21
048470,2016-02-26,21
048470,2017-02-24,21
048470,2018-03-06,21
048470,2019-03-08,21
048470,2020-02-28,21
048470,2021-02-24,21
048470,2022-02-28,21
048470,2022-04-07,21
048470,2023-02-28,21
048470,2024-02-26,21
048470,2025-02-24,21
048910,2018-12-17,21
048910,2018-12-27,21
048910,2023-02-28,21
048910,2024-02-21,21
049070,2013-08-02,21
049070,2014-02-13,21
049070,2014-08-04,21
049070,2015-02-12,21
049070,2015-08-04,21
049070,2016-02-15,21
049070,2016-08-05,21
049070,2017-02-10,21
049070,2017-08-11,21
049070,2018-02-14,21
049070,2018-08-09,21
049070,2019-02-12,21
049070,2019-08-12,21
049070,2020-02-10,21
049070,2020-08-12,21
049070,2021-02-08,21
049070,2021-08-10,21
049070,2022-02-10,21
049070,2022-08-08,21
049070,2023-02-13,21
049070,2023-08-08,21
049070,2024-02-02,21
049070,2024-08-07,21
049070,2025-02-05,21
049120,2015-03-26,21
049120,2016-02-15,21
049120,2017-02-13,21
049120,2018-02-12,21
049120,2019-02-13,21
049120,2020-02-13,21
049120,2020-04-02,21
049430,2014-02-25,21
049430,2014-10-10,21
049430,2015-02-12,21
049430,2015-10-02,21
049430,2016-02-15,21
049430,2017-02-13,21
049430,2018-02-13,21
049430,2019-02-13,21
049430,2020-02-13,21
049430,2021-02-15,21
049430,2022-02-28,21
049430,2023-02-28,21
049430,2024-02-26,21
049430,2025-02-27,21
049480,2014-03-03,21
049480,2015-02-26,21
049480,2016-02-17,21
049480,2017-02-23,21
049480,2018-02-22,21
049480,2019-02-28,21
049480,2020-02-27,21
049480,2021-02-25,21
049480,2022-02-21,21
049480,2023-02-24,21
049480,2024-02-19,21
049480,2025-02-27,21
049520,2014-02-05,21
049520,2015-02-04,21
049520,2016-02-04,21
049520,2017-01-31,21
049520,2017-07-10,21
049520,2018-01-30,21
049520,2018-07-13,21
049520,2019-01-29,21
049520,2019-07-12,21
049520,2020-01-30,21
049520,2025-01-24,21
049720,2014-03-10,21
049720,2015-02-12,21
049720,2016-02-11,21
049720,2017-02-09,21
049720,2017-03-21,21
049720,2018-02-08,21
049720,2019-02-07,21
049720,2020-02-06,21
049720,2021-02-08,21
049720,2021-08-10,21
049720,2022-02-09,21
049720,2022-08-03,21
049720,2023-02-13,21
049720,2023-08-03,21
049720,2024-02-13,21
049720,2024-08-01,21
049720,2025-02-07,21
049720,2025-03-10,21
049770,2014-02-05,21
049770,2015-02-12,21
049770,2016-02-04,21
049770,2017-02-09,21
049770,2018-02-07,21
049770,2019-02-08,21
049770,2020-02-10,21
049770,2021-02-10,21
049770,2022-02-10,21
049770,2023-02-14,21
049770,2024-02-14,21
049770,2025-02-11,21
049800,2021-02-26,21
049800,2022-02-28,21
049800,2023-02-28,21
049800,2024-02-23,21
049800,2025-02-28,21
049830,2014-02-20,21
049830,2015-03-02,21
049830,2017-02-20,21
049830,2018-02-22,21
049830,2019-03-11,21
049830,2021-03-11,21
049830,2022-03-08,21
049830,2022-04-07,21
049830,2023-03-14,21
049830,2024-03-13,21
049830,2025-03-11,21
049950,2016-02-18,21
049950,2017-02-22,21
049950,2018-02-20,21
049950,2019-02-22,21
049950,2020-01-31,21
049950,2022-03-11,21
049950,2023-02-08,21
049950,2024-02-08,21
050960,2017-03-02,21
050960,2018-02-28,21
050960,2019-02-26,21
050960,2020-02-21,21
050960,2021-02-23,21
050960,2022-03-08,21
050960,2023-02-15,21
050960,2024-02-07,21
050960,2025-02-13,21
051360,2013-12-23,21
051360,2014-03-03,21
051360,2014-12-24,21
051360,2014-12-30,21
051360,2015-12-24,21
051360,2015-12-29,21
051360,2016-12-23,21
051360,2016-12-29,21
051360,2017-12-20,21
051360,2018-03-07,21
051360,2019-02-18,21
051360,2020-02-20,21
051360,2022-02-23,21
051360,2023-02-27,21
051360,2024-02-26,21
051360,2025-02-25,21
051380,2017-02-23,21
051380,2018-02-28,21
051380,2019-02-21,21
051380,2020-02-27,21
051380,2021-02-24,21
051380,2022-03-10,21
051380,2023-03-09,21
051380,2024-03-07,21
051380,2025-03-06,21
051390,2014-02-10,21
051390,2015-02-11,21
051390,2017-02-07,21
051390,2018-02-06,21
051390,2019-02-07,21
051390,2020-02-06,21
051390,2021-01-29,21
051390,2022-02-04,21
051390,2023-02-06,21
051390,2024-02-06,21
051390,2025-02-07,21
051390,2025-04-17,21
051490,2014-02-21,21
051490,2015-02-13,21
051490,2016-02-15,21
051490,2017-02-15,21
051490,2018-02-13,21
051490,2019-02-13,21
051490,2020-02-13,21
051490,2021-02-15,21
051490,2022-02-15,21
051490,2023-02-16,21
051490,2024-02-08,21
051490,2025-02-13,21
051500,2015-02-05,21
051500,2016-02-04,21
051500,2016-02-11,21
051500,2017-02-09,21
051500,2018-02-07,21
051500,2019-02-11,21
051500,2020-02-10,21
051500,2022-02-11,21
051500,2022-04-06,21
051500,2023-02-10,21
051500,2024-02-08,21
051500,2024-03-11,21
051500,2025-02-07,21
051600,2014-02-19,21
051600,2015-03-12,21
051600,2016-03-10,21
051600,2017-03-13,21
051600,2018-03-13,21
051600,2019-03-12,21
051600,2020-03-10,21
051600,2021-03-10,21
051600,2022-03-14,21
051600,2023-03-10,21
051600,2024-03-12,21
051600,2025-03-10,21
051630,2013-07-25,21
051630,2014-02-05,21
051630,2014-08-06,21
051630,2015-01-28,21
051630,2015-07-29,21
051630,2016-02-03,21
051630,2017-02-14,21
051900,2014-01-23,21
051900,2015-01-27,21
051900,2016-01-26,21
051900,2017-01-24,21
051900,2018-01-23,21
051900,2019-01-24,21
051900,2020-01-29,21
051900,2021-01-27,21
051900,2022-01-27,21
051900,2023-01-31,21
051900,2024-01-31,21
051900,2025-02-04,21
051910,2014-01-27,21
051910,2015-01-26,21
051910,2016-01-26,21
051910,2017-01-25,21
051910,2018-01-30,21
051910,2019-01-30,21
051910,2020-02-03,21
051910,2021-01-27,21
051910,2022-02-08,21
051910,2023-01-31,21
051910,2024-01-31,21
051910,2025-02-03,21
052220,2014-02-12,21
052220,2015-02-11,21
052220,2016-02-16,21
052220,2017-02-15,21
052260,2014-01-22,21
052260,2015-02-05,21
052260,2016-02-03,21
052260,2017-02-08,21
052260,2018-02-07,21
052260,2019-02-07,21
052260,2020-02-10,21
052260,2021-02-09,21
052260,2022-02-07,21
052260,2023-02-03,21
052260,2024-02-05,21
052260,2025-02-04,21
052330,2014-02-11,21
052330,2015-01-27,21
052330,2016-01-26,21
052330,2017-01-31,21
052330,2018-01-25,21
052330,2019-01-28,21
052330,2020-01-30,21
052330,2021-02-02,21
052330,2023-02-06,21
052330,2024-02-07,21
052330,2025-02-10,21
052400,2014-02-06,21
052400,2015-01-29,21
052400,2016-02-05,21
052400,2024-02-15,21
052400,2024-04-18,21
052400,2025-02-07,21
052400,2025-03-28,21
052460,2014-02-12,21
052460,2015-02-12,21
052460,2016-02-16,21
052460,2017-02-07,21
052460,2017-12-18,21
052460,2018-02-09,21
052460,2022-02-11,21
052460,2024-02-13,21
052600,2014-02-18,21
052600,2015-03-04,21
052600,2016-02-22,21
052600,2016-03-02,21
052600,2017-03-02,21
052600,2018-03-02,21
052600,2019-03-05,21
052600,2020-02-27,21
052600,2021-02-26,21
052600,2022-02-25,21
052600,2023-02-24,21
052600,2024-02-26,21
052600,2025-02-21,21
052690,2014-02-19,21
052690,2014-04-11,21
052690,2015-03-13,21
052690,2016-03-08,21
052690,2017-03-10,21
052690,2018-03-13,21
052690,2019-03-12,21
052690,2020-03-12,21
052690,2021-03-12,21
052690,2022-03-14,21
052690,2023-03-14,21
052690,2024-03-13,21
052690,2025-03-11,21
052860,2020-02-11,21
052860,2020-04-09,21
052960,2023-02-15,21
052960,2024-02-15,21
052960,2024-03-13,21
052960,2025-03-12,21
053050,2013-08-14,21
053050,2014-02-14,21
053050,2014-08-14,21
053050,2015-02-13,21
053050,2015-08-13,21
053050,2016-02-11,21
053050,2016-08-12,21
053050,2017-02-16,21
053050,2017-08-11,21
053050,2018-02-09,21
053050,2018-08-14,21
053050,2019-02-08,21
053050,2019-08-14,21
053050,2020-02-07,21
053050,2020-08-13,21
053050,2021-02-05,21
053050,2021-08-13,21
053050,2022-02-10,21
053050,2022-08-12,21
053050,2023-02-10,21
053050,2023-08-11,21
053050,2024-02-07,21
053050,2024-08-14,21
053050,2025-02-14,21
053080,2021-02-19,21
053080,2022-02-18,21
053080,2023-02-16,21
053080,2024-03-07,21
053080,2025-03-07,21
053210,2014-02-25,21
053210,2015-01-27,21
053210,2016-01-26,21
053210,2017-01-19,21
053210,2018-01-25,21
053210,2019-02-08,21
053210,2020-01-30,21
053210,2021-01-29,21
053210,2022-02-09,21
053210,2023-02-06,21
053210,2024-01-31,21
053210,2025-02-06,21
053260,2014-02-28,21
053260,2015-02-26,21
053260,2016-02-29,21
053260,2017-02-24,21
053260,2018-02-22,21
053260,2019-02-22,21
053260,2020-02-20,21
053260,2021-03-02,21
053260,2022-03-02,21
053260,2023-02-27,21
053260,2024-02-28,21
053260,2025-02-26,21
053280,2014-02-13,21
053280,2015-02-05,21
053280,2016-02-18,21
053280,2017-02-14,21
053280,2018-02-14,21
053280,2019-02-19,21
053280,2020-02-20,21
053280,2021-02-22,21
053280,2021-02-24,21
053280,2022-02-25,21
053280,2023-02-16,21
053280,2024-02-21,21
053280,2025-02-19,21
053290,2014-02-20,21
053290,2015-02-26,21
053290,2016-02-24,21
053290,2017-02-23,21
053290,2018-02-27,21
053290,2021-02-15,21
053290,2022-02-14,21
053290,2023-02-16,21
053300,2014-03-05,21
053300,2015-03-03,21
053300,2016-01-29,21
053300,2017-03-02,21
053300,2018-02-28,21
053300,2019-02-27,21
053300,2020-02-28,21
053300,2021-02-26,21
053300,2022-03-02,21
053300,2022-03-08,21
053300,2023-03-08,21
053300,2024-03-12,21
053300,2025-03-07,21
053350,2014-02-11,21
053350,2018-03-05,21
053350,2019-02-11,21
053350,2019-02-12,21
053350,2020-02-05,21
053350,2021-02-04,21
053350,2022-02-10,21
053350,2023-03-16,21
053350,2024-03-11,21
053450,2014-02-14,21
053450,2015-02-17,21
053450,2016-02-15,21
053450,2017-02-21,21
053450,2020-03-11,21
053450,2024-02-29,21
053450,2025-02-28,21
053580,2019-02-14,21
053580,2020-02-11,21
053580,2020-04-06,21
053580,2021-02-03,21
053580,2021-03-29,21
053580,2022-02-08,21
053580,2022-04-06,21
053580,2024-02-05,21
053580,2024-03-29,21
053580,2025-02-07,21
053580,2025-04-03,21
053610,2014-02-28,21
053610,2015-02-24,21
053610,2016-02-25,21
053610,2017-02-23,21
053610,2018-02-21,21
053610,2019-02-27,21
053610,2020-02-27,21
053610,2020-03-30,21
053610,2021-02-25,21
053610,2021-03-22,21
053610,2022-02-25,21
053610,2022-03-28,21
053610,2023-02-24,21
053610,2024-02-27,21
053610,2025-02-27,21
053620,2014-03-05,21
053620,2017-02-20,21
053620,2018-02-22,21
053620,2018-03-07,21
053620,2019-03-11,21
053620,2020-03-12,21
053620,2021-03-11,21
053620,2022-03-08,21
053620,2022-04-07,21
053620,2023-03-14,21
053620,2024-03-13,21
053620,2025-03-11,21
053690,2014-02-27,21
053690,2015-02-26,21
053690,2016-02-19,21
053690,2017-02-23,21
053690,2018-02-22,21
053690,2019-02-22,21
053690,2020-02-20,21
053690,2021-02-25,21
053690,2022-02-24,21
053690,2023-02-28,21
