stock_code,rcept_dt,sector,per_share_common,yield_common,total_amount,div_amount_rank,month,is_year_end
16740,2020-02-27,,80.0,2.54,2599328560.0,0.2898550724637681,2,0
16740,2019-02-26,,80.0,2.63,2599328560.0,0.2941628264208909,2,0
16740,2018-02-26,,100.0,1.68,2166138800.0,0.3559577677224736,2,0
16740,2017-03-14,,115.0,2.43,2031059620.0,0.47890295358649787,3,0
50110,2013-12-18,,30.0,1.5,1248881130.0,0.06140350877192982,12,1
67900,2025-03-31,,70.0,1.15,1266976130.0,0.24148606811145512,3,0
67900,2025-02-24,,70.0,1.15,1266976130.0,0.18495684340320592,2,0
67900,2024-03-05,,50.0,0.69,904982950.0,0.18241042345276873,3,0
67900,2023-03-06,,50.0,0.58,904982950.0,0.20933734939759036,3,0
215200,2025-03-12,일반 교습 학원,1500.0,3.4,16138390500.0,0.9380804953560371,3,0
215200,2024-03-12,일반 교습 학원,2000.0,3.2,23190140000.0,0.9429967426710097,3,0
215200,2023-03-15,일반 교습 학원,2100.0,2.6,24740778300.0,0.9608433734939759,3,0
215200,2022-03-15,일반 교습 학원,2000.0,2.4,23562646000.0,0.9523809523809523,3,0
215200,2021-03-10,일반 교습 학원,750.0,2.0,8823617250.0,0.858085808580858,3,0
215200,2020-03-11,일반 교습 학원,1100.0,2.69,12819281200.0,0.9150197628458498,3,0
215200,2019-03-06,일반 교습 학원,850.0,3.1,9932195600.0,0.8824786324786325,3,0
215200,2018-03-07,일반 교습 학원,1300.0,2.4,3018579200.0,0.9620253164556962,3,0
215200,2017-03-08,일반 교습 학원,1000.0,2.22,2321984000.0,0.9156118143459916,3,0
215200,2016-03-08,일반 교습 학원,1200.0,2.0,2786380800.0,0.9323671497584541,3,0
47050,2025-02-03,,1550.0,3.7,264188954850.0,0.9013563501849569,2,0
47050,2024-01-25,,1000.0,2.0,170153767000.0,0.6625,1,0
47050,2023-01-26,,1000.0,4.0,123354631000.0,0.6132075471698113,1,0
47050,2022-01-26,,800.0,3.5,98699912800.0,0.6338028169014085,1,0
47050,2021-01-28,,700.0,4.7,86362423700.0,0.6486486486486487,1,0
47050,2020-02-14,,700.0,3.6,86362423700.0,0.8333333333333334,2,0
47050,2019-02-01,,600.0,3.2,74024934600.0,0.8241167434715821,2,0
47050,2018-01-26,,500.0,2.7,61687445500.0,0.6391752577319587,1,0
47050,2016-01-26,,500.0,2.9,56938145500.0,0.5903614457831325,1,0
47050,2017-01-25,,500.0,1.8,56938145500.0,0.5919540229885057,1,0
47050,2015-01-30,,500.0,1.6,56938145500.0,0.5975609756097561,1,0
47050,2014-01-28,,300.0,0.7,34162887300.0,0.5,1,0
47050,2013-02-07,,300.0,0.8,34162887300.0,0.7098540145985401,2,0
520,2021-02-23,,150.0,0.7,938643750.0,0.4813953488372093,2,0
520,2022-02-24,,80.0,1.0,1001152400.0,0.23044096728307253,2,0
520,2020-02-20,,150.0,0.7,918894750.0,0.4927536231884058,2,0
520,2019-01-31,,100.0,0.5,610351000.0,0.22388059701492538,1,0
520,2019-02-21,,100.0,0.5,610351000.0,0.3763440860215054,2,0
520,2018-02-13,,150.0,1.9,765534000.0,0.4924585218702866,2,0
520,2018-01-30,,150.0,1.9,765534000.0,0.3247422680412371,1,0
520,2017-02-09,,150.0,1.8,765534000.0,0.5097244732576985,2,0
520,2016-02-25,,200.0,2.8,1020712000.0,0.5923728813559322,2,0
520,2017-01-25,,150.0,1.8,765534000.0,0.27586206896551724,1,0
520,2015-02-02,,200.0,3.6,1020712000.0,0.6056074766355141,2,0
520,2016-01-25,,200.0,2.8,1020712000.0,0.30120481927710846,1,0
520,2015-02-24,,200.0,3.6,1020712000.0,0.6056074766355141,2,0
520,2014-02-06,,150.0,2.7,782034000.0,0.5581613508442776,2,0
520,2014-02-27,,150.0,2.7,782034000.0,0.5581613508442776,2,0
520,2013-02-26,,150.0,3.3,782034000.0,0.5383211678832117,2,0
520,2013-02-05,,150.0,3.3,782034000.0,0.5383211678832117,2,0
5690,2025-02-10,,20.0,0.2,1200080280.0,0.03020961775585697,2,0
5380,2025-04-24,,2500.0,1.3,650733212500.0,1.0,4,0
93240,2013-09-09,,125.0,4.5,1259124875.0,1.0,9,0
5380,2025-01-23,,6000.0,2.8,1566391000000.0,0.9761904761904762,1,0
5380,2024-07-25,,2000.0,0.7,525770000000.0,0.9636363636363636,7,0
5380,2024-10-24,,2000.0,0.8,529918000000.0,1.0,10,0
5380,2024-01-25,,8400.0,4.6,2212882000000.0,0.9875,1,0
5380,2024-04-25,,2000.0,0.8,525760000000.0,0.9905660377358491,4,0
5380,2023-10-26,,1500.0,0.8,392887000000.0,1.0,10,0
5380,2023-07-26,,1500.0,0.7,392887000000.0,0.9607843137254902,7,0
5380,2022-07-21,,1000.0,0.6,257814000000.0,0.9148936170212766,7,0
5380,2023-01-26,,6000.0,3.8,1572542000000.0,0.9528301886792453,1,0
5380,2022-01-25,,4000.0,1.9,1040399000000.0,0.9225352112676056,1,0
5380,2021-07-22,,1000.0,0.4,260259000000.0,0.8461538461538461,7,0
5380,2021-01-26,,3000.0,1.6,785516000000.0,0.918918918918919,1,0
5380,2019-07-22,,1000.0,0.7,263029000000.0,0.84375,7,0
5380,2020-01-22,,3000.0,2.4,790489000000.0,0.927710843373494,1,0
5380,2019-01-24,,3000.0,2.5,800301000000.0,0.9440298507462687,1,0
5380,2018-07-26,,1000.0,0.8,265883000000.0,0.8235294117647058,7,0
5380,2018-01-25,,3000.0,2.0,810851000000.0,0.9381443298969072,1,0
5380,2017-07-26,,1000.0,0.6,268653000000.0,0.8695652173913043,7,0
5380,2017-01-25,,3000.0,2.1,810851000000.0,0.9195402298850575,1,0
5380,2016-07-26,,1000.0,0.7,268653000000.0,0.8478260869565217,7,0
5380,2016-01-26,,3000.0,2.0,810890000000.0,0.9156626506024096,1,0
5380,2015-07-23,,1000.0,0.8,268666000000.0,0.8653846153846154,7,0
5380,2015-01-22,,3000.0,1.7,817317000000.0,0.9146341463414634,1,0
5380,2014-01-23,,1950.0,0.9,534409000000.0,0.8873239436619719,1,0
5380,2013-01-24,,1900.0,0.9,520833000000.0,0.8787878787878788,1,0
3310,2025-02-25,,40.0,2.7,1415694000.0,0.09124537607891492,2,0
3310,2024-02-27,,42.0,2.4,1486478700.0,0.09752925877763328,2,0
3310,2023-02-28,,35.0,1.5,1238732250.0,0.0718232044198895,2,0
3310,2021-02-25,,35.0,1.6,1238732250.0,0.08527131782945736,2,0
3310,2022-02-28,,30.0,1.6,1061770500.0,0.05832147937411095,2,0
3310,2020-02-27,,30.0,2.1,1061770500.0,0.08260869565217391,2,0
3310,2019-02-25,,30.0,2.0,1061770500.0,0.09754224270353302,2,0
3310,2018-02-22,,30.0,1.46,1061770500.0,0.08521870286576169,2,0
3310,2017-02-27,,25.0,1.23,884808750.0,0.05834683954619125,2,0
3310,2016-02-26,,25.0,1.76,884808750.0,0.036440677966101696,2,0
43150,2025-03-11,,100.0,0.52,1485425600.0,0.3328173374613003,3,0
43150,2024-03-13,,100.0,0.3,1485425600.0,0.3469055374592834,3,0
43150,2023-03-14,,100.0,0.3,1485425600.0,0.3463855421686747,3,0
43150,2022-04-07,,100.0,0.3,1485425600.0,0.39488636363636365,4,0
43150,2022-03-14,,100.0,0.3,1485425600.0,0.3273809523809524,3,0
43150,2021-03-16,,100.0,0.45,1485425600.0,0.35973597359735976,3,0
43150,2020-02-25,,100.0,0.3,1485425600.0,0.3652173913043478,2,0
43150,2019-03-11,,100.0,0.5,1485425600.0,0.43162393162393164,3,0
43150,2018-03-13,,100.0,0.31,1485425600.0,0.4282700421940928,3,0
43150,2017-03-13,,100.0,0.28,1485425600.0,0.39451476793248946,3,0
43150,2016-02-16,,100.0,0.27,1485425600.0,0.3788135593220339,2,0
43150,2015-03-05,,100.0,0.4,1485425600.0,0.47183098591549294,3,0
43150,2014-03-10,,100.0,0.92,1465425600.0,0.49747474747474746,3,0
43150,2013-03-07,,100.0,0.99,1465425600.0,0.5112359550561798,3,0
41830,2025-04-15,,400.0,1.6,5043178800.0,0.7333333333333333,4,0
41830,2025-02-20,,400.0,1.6,5066699600.0,0.6750924784217016,2,0
41830,2024-02-22,,350.0,1.4,4559396450.0,0.6820546163849155,2,0
41830,2023-02-23,,300.0,1.54,3908054100.0,0.6208563535911602,2,0
41830,2022-04-12,,200.0,0.9,2605369400.0,0.6505681818181818,4,0
41830,2022-02-25,,200.0,0.9,2605369400.0,0.5227596017069701,2,0
41830,2021-02-26,,140.0,0.8,1823758580.0,0.4496124031007752,2,0
41830,2020-03-02,,140.0,0.6,1862257880.0,0.5177865612648221,3,0
41830,2019-02-28,,120.0,0.6,1616438760.0,0.45698924731182794,2,0
41830,2018-02-28,,120.0,0.3,1617916800.0,0.43137254901960786,2,0
41830,2016-02-03,,80.0,0.15,1089011200.0,0.2983050847457627,2,0
41830,2017-02-16,,100.0,0.4,1361264000.0,0.3857374392220421,2,0
41830,2015-02-10,,60.0,0.2,816758400.0,0.2635514018691589,2,0
41830,2014-02-13,,40.0,0.5,544505600.0,0.10694183864915573,2,0
41830,2013-02-13,,40.0,0.7,544505600.0,0.12408759124087591,2,0
234080,2025-02-10,의약품 제조업,500.0,4.4,7742277000.0,0.7274969173859432,2,0
234080,2024-02-06,의약품 제조업,500.0,3.8,7742277000.0,0.7555266579973993,2,0
234080,2023-02-09,의약품 제조업,500.0,4.0,7742277000.0,0.7417127071823204,2,0
234080,2022-02-08,의약품 제조업,500.0,3.5,7742277000.0,0.7304409672830725,2,0
234080,2021-02-08,의약품 제조업,500.0,3.19,7917277000.0,0.7713178294573644,2,0
234080,2020-02-12,의약품 제조업,500.0,2.59,7917277000.0,0.7782608695652173,2,0
234080,2019-02-12,의약품 제조업,500.0,2.32,7917277000.0,0.7841781874039938,2,0
234080,2018-02-06,의약품 제조업,1000.0,2.42,7917277000.0,0.8846153846153846,2,0
234080,2017-02-17,의약품 제조업,600.0,2.2,4750366200.0,0.8176661264181524,2,0
114090,2025-02-12,유원지 및 기타 오락관련 서비스업,222.0,1.9,13731958740.0,0.5376078914919852,2,0
114090,2024-08-12,유원지 및 기타 오락관련 서비스업,60.0,0.46,3711340200.0,0.2702702702702703,8,0
114090,2020-02-11,유원지 및 기타 오락관련 서비스업,529.0,2.7,32721649430.0,0.7927536231884058,2,0
114090,2024-02-14,유원지 및 기타 오락관련 서비스업,353.0,2.6,21835051510.0,0.6879063719115734,2,0
114090,2019-08-09,유원지 및 기타 오락관련 서비스업,130.0,0.63,8041237100.0,0.6111111111111112,8,0
114090,2019-02-12,유원지 및 기타 오락관련 서비스업,580.0,2.29,35876288600.0,0.8133640552995391,2,0
114090,2019-02-11,유원지 및 기타 오락관련 서비스업,580.0,2.29,35876288600.0,0.8133640552995391,2,0
114090,2018-08-07,유원지 및 기타 오락관련 서비스업,130.0,0.5,8041237100.0,0.7692307692307693,8,0
114090,2018-02-08,유원지 및 기타 오락관련 서비스업,600.0,2.05,37113402000.0,0.8144796380090498,2,0
114090,2017-08-01,유원지 및 기타 오락관련 서비스업,130.0,0.6,8041237100.0,0.5,8,0
114090,2017-02-09,유원지 및 기타 오락관련 서비스업,870.0,4.1,53814432900.0,0.873581847649919,2,0
114090,2016-08-05,유원지 및 기타 오락관련 서비스업,130.0,0.5,8041237100.0,0.625,8,0
114090,2016-02-12,유원지 및 기타 오락관련 서비스업,701.0,2.8,43360824670.0,0.8406779661016949,2,0
114090,2015-08-10,유원지 및 기타 오락관련 서비스업,130.0,0.4,8041237100.0,0.5,8,0
114090,2014-08-13,유원지 및 기타 오락관련 서비스업,130.0,0.3,8041237100.0,0.6923076923076923,8,0
114090,2015-02-13,유원지 및 기타 오락관련 서비스업,872.0,2.6,53938144240.0,0.8710280373831776,2,0
114090,2014-02-12,유원지 및 기타 오락관련 서비스업,1049.0,2.64,64886597830.0,0.9136960600375235,2,0
114090,2013-08-12,유원지 및 기타 오락관련 서비스업,130.0,0.4,8041237100.0,0.45454545454545453,8,0
114090,2013-02-13,유원지 및 기타 오락관련 서비스업,1087.0,3.71,67237113290.0,0.916058394160584,2,0
4080,2025-03-28,,150.0,1.05,1272057820.0,0.4520123839009288,3,0
4080,2025-03-13,,150.0,2.03,1272057820.0,0.4520123839009288,3,0
4080,2024-07-16,,140.0,0.96,1250009900.0,0.21818181818181817,7,0
4080,2024-03-07,,140.0,1.88,1247954310.0,0.4527687296416938,3,0
4080,2023-07-18,,130.0,0.9,1226672590.0,0.2549019607843137,7,0
4080,2023-03-10,,130.0,1.68,1218797710.0,0.45180722891566266,3,0
4080,2022-07-15,,120.0,0.7,1124315880.0,0.23404255319148937,7,0
4080,2021-07-13,,100.0,0.6,949919900.0,0.21794871794871795,7,0
4080,2022-03-14,,120.0,1.37,1128668280.0,0.4107142857142857,3,0
4080,2021-03-16,,100.0,1.92,955034200.0,0.35973597359735976,3,0
4080,2020-07-10,,100.0,1.1,575865050.0,0.25925925925925924,7,0
4080,2020-03-05,,100.0,1.03,572813300.0,0.4189723320158103,3,0
4080,2019-07-12,,100.0,1.0,572583800.0,0.203125,7,0
4080,2019-03-07,,100.0,1.0,573547900.0,0.43162393162393164,3,0
4080,2018-07-13,,100.0,0.9,575980450.0,0.20588235294117646,7,0
4080,2018-02-28,,100.0,1.0,575326000.0,0.3559577677224736,2,0
4080,2017-07-20,,100.0,0.9,578284000.0,0.2826086956521739,7,0
4080,2017-03-02,,100.0,1.0,576484000.0,0.39451476793248946,3,0
4080,2016-07-22,,100.0,0.86,574737000.0,0.32608695652173914,7,0
4080,2016-03-03,,100.0,1.1,574678000.0,0.4396135265700483,3,0
4080,2015-07-21,,100.0,0.75,578458500.0,0.40384615384615385,7,0
4080,2015-03-05,,100.0,1.1,575320000.0,0.47183098591549294,3,0
4080,2014-07-15,,100.0,1.37,574621400.0,0.2727272727272727,7,0
4080,2014-03-06,,100.0,1.4,570152900.0,0.49747474747474746,3,0
4080,2013-07-18,,100.0,1.42,569496900.0,0.45454545454545453,7,0
4080,2013-03-07,,100.0,1.4,568770900.0,0.5112359550561798,3,0
29530,2025-02-11,,1500.0,3.95,12934168500.0,0.8988902589395807,2,0
29530,2024-02-14,,1500.0,4.53,12934168500.0,0.9135240572171651,2,0
29530,2023-02-09,,1500.0,4.44,13011018000.0,0.9095303867403315,2,0
29530,2022-02-11,,1500.0,4.56,14245885500.0,0.9061166429587483,2,0
29530,2022-02-09,,1500.0,4.56,14245885500.0,0.9061166429587483,2,0
29530,2020-02-11,,1000.0,2.64,9832209000.0,0.8775362318840579,2,0
29530,2019-02-08,,1600.0,3.37,15731534400.0,0.9408602150537635,2,0
29530,2018-02-07,,1650.0,2.55,16223144850.0,0.9306184012066365,2,0
29530,2017-02-07,,1500.0,2.63,14748313500.0,0.9270664505672609,2,0
29530,2016-02-12,,1200.0,2.34,11798650800.0,0.8949152542372881,2,0
29530,2015-02-05,,1500.0,2.15,14748313500.0,0.9345794392523364,2,0
29530,2014-01-23,,2250.0,3.34,22122470250.0,0.9014084507042254,1,0
29530,2013-01-23,,2500.0,3.84,24580522500.0,0.9015151515151515,1,0
38060,2015-03-03,,25.0,0.35,1142541550.0,0.09859154929577464,3,0
18880,2023-11-09,,68.0,0.7,36289453240.0,0.25,11,0
18880,2024-02-14,,68.0,0.9,36289453240.0,0.20806241872561768,2,0
18880,2023-08-10,,90.0,1.0,48030158700.0,0.2,8,0
18880,2023-05-11,,90.0,1.1,48030158700.0,0.25,5,0
18880,2023-02-13,,90.0,1.1,48030158700.0,0.2361878453038674,2,0
18880,2022-11-09,,90.0,0.9,48030158700.0,0.09090909090909091,11,0
18880,2022-08-10,,90.0,0.9,48030158700.0,0.2,8,0
18880,2022-05-11,,90.0,0.8,48030158700.0,0.21428571428571427,5,0
18880,2022-02-10,,90.0,0.7,48030158700.0,0.2460881934566145,2,0
18880,2021-11-15,,90.0,0.6,48030158700.0,0.21428571428571427,11,0
18880,2021-08-10,,90.0,0.5,48030158700.0,0.391304347826087,8,0
18880,2021-05-11,,90.0,0.5,48030158700.0,0.375,5,0
18880,2021-02-09,,116.0,0.7,61905537880.0,0.4077519379844961,2,0
18880,2020-11-10,,68.0,0.6,36289453240.0,0.3333333333333333,11,0
18880,2020-08-11,,68.0,0.8,36289453240.0,0.47619047619047616,8,0
18880,2020-05-13,,68.0,0.8,36295581400.0,0.4,5,0
18880,2020-02-11,,80.0,0.7,42704000000.0,0.2898550724637681,2,0
18880,2019-11-06,,80.0,0.7,42704000000.0,0.1111111111111111,11,0
18880,2019-12-05,,80.0,0.7,42704000000.0,0.30526315789473685,12,1
18880,2019-08-13,,80.0,0.7,42704000000.0,0.4444444444444444,8,0
18880,2019-02-13,,80.0,0.7,42704000000.0,0.2941628264208909,2,0
18880,2019-05-09,,80.0,0.7,42704000000.0,0.3076923076923077,5,0
18880,2018-08-10,,80.0,0.7,42704000000.0,0.6153846153846154,8,0
18880,2018-11-13,,80.0,0.6,42704000000.0,0.20833333333333334,11,0
18880,2018-05-11,,80.0,0.7,42704000000.0,0.2222222222222222,5,0
18880,2018-02-09,,80.0,0.6,42704000000.0,0.2692307692307692,2,0
18880,2017-11-08,,75.0,0.6,40035000000.0,0.1111111111111111,11,0
18880,2017-08-14,,75.0,0.7,40035000000.0,0.4166666666666667,8,0
18880,2017-05-15,,75.0,0.8,40035000000.0,0.3333333333333333,5,0
18880,2017-02-14,,75.0,0.8,40035000000.0,0.2901134521880065,2,0
18880,2016-11-07,,50.0,0.4,26690000000.0,0.16666666666666666,11,0
18880,2016-08-09,,50.0,0.5,26690000000.0,0.3125,8,0
18880,2016-05-10,,50.0,0.5,26690000000.0,0.2222222222222222,5,0
18880,2016-02-16,,970.0,1.9,103557200000.0,0.8677966101694915,2,0
18880,2015-03-13,,970.0,1.9,103557200000.0,0.9248826291079812,3,0
18880,2014-02-25,,970.0,2.6,103557200000.0,0.8761726078799249,2,0
18880,2013-02-25,,716.0,3.0,76440160000.0,0.8467153284671532,2,0
79970,2017-02-23,,30.0,0.46,402385500.0,0.08427876823338736,2,0
79970,2014-12-29,,30.0,0.61,209518420.0,0.10555555555555556,12,1
79970,2014-12-12,,30.0,1.5,209518420.0,0.10555555555555556,12,1
79970,2013-12-27,,70.0,1.32,490420000.0,0.30701754385964913,12,1
79970,2013-12-06,,70.0,1.5,490420000.0,0.30701754385964913,12,1
298690,2019-03-13,항공 여객 운송업,100.0,1.5,5196200000.0,0.43162393162393164,3,0
225190,2024-11-11,사진장비 및 광학기기 제조업,10.0,0.5,163701650.0,0.05555555555555555,11,0
225190,2024-08-13,사진장비 및 광학기기 제조업,10.0,0.6,163701650.0,0.05405405405405406,8,0
225190,2024-04-22,사진장비 및 광학기기 제조업,50.0,0.5,163701650.0,0.1792452830188679,4,0
225190,2024-03-13,사진장비 및 광학기기 제조업,50.0,0.5,163701650.0,0.18241042345276873,3,0
225190,2023-10-26,사진장비 및 광학기기 제조업,50.0,0.5,507484400.0,0.125,10,0
225190,2023-07-19,사진장비 및 광학기기 제조업,100.0,1.0,1014968800.0,0.20588235294117646,7,0
225190,2023-04-25,사진장비 및 광학기기 제조업,100.0,0.9,1014968800.0,0.40441176470588236,4,0
225190,2022-10-26,사진장비 및 광학기기 제조업,100.0,0.8,1014968800.0,0.14285714285714285,10,0
225190,2023-02-08,사진장비 및 광학기기 제조업,400.0,3.8,4059875200.0,0.6899171270718232,2,0
225190,2022-07-27,사진장비 및 광학기기 제조업,200.0,1.5,2029937600.0,0.35106382978723405,7,0
225190,2022-04-27,사진장비 및 광학기기 제조업,200.0,1.7,2015797600.0,0.6505681818181818,4,0
225190,2022-02-09,사진장비 및 광학기기 제조업,600.0,5.4,6054792000.0,0.7681365576102418,2,0
225190,2021-07-28,사진장비 및 광학기기 제조업,300.0,2.8,3024066000.0,0.5256410256410257,7,0
225190,2021-02-08,사진장비 및 광학기기 제조업,500.0,5.0,5032060000.0,0.7713178294573644,2,0
225190,2020-07-28,사진장비 및 광학기기 제조업,100.0,1.04,1006142000.0,0.25925925925925924,7,0
225190,2020-02-11,사진장비 및 광학기기 제조업,600.0,4.3,6036852000.0,0.8123188405797102,2,0
225190,2019-07-29,사진장비 및 광학기기 제조업,400.0,2.5,4020528000.0,0.5,7,0
225190,2019-02-27,사진장비 및 광학기기 제조업,700.0,5.2,7027020000.0,0.84715821812596,2,0
225190,2018-07-31,사진장비 및 광학기기 제조업,400.0,2.3,4000000000.0,0.5,7,0
225190,2018-02-28,사진장비 및 광학기기 제조업,800.0,4.1,8000000000.0,0.8567119155354449,2,0
225190,2017-09-21,사진장비 및 광학기기 제조업,500.0,3.0,5000000000.0,1.0,9,0
99750,2021-05-21,,86.0,0.5,538113868.0,0.25,5,0
99750,2020-05-26,,86.0,0.8,537019174.0,0.4666666666666667,5,0
99750,2019-05-28,,86.0,0.3,549196000.0,0.38461538461538464,5,0
17180,2018-02-06,,100.0,1.72,2389854300.0,0.3559577677224736,2,0
17180,2017-02-24,,50.0,0.9,1154273450.0,0.1880064829821718,2,0
17180,2016-02-26,,18.0,0.6,323608374.0,0.011864406779661017,2,0
17180,2014-12-19,,18.0,0.7,312849090.0,0.011111111111111112,12,1
17180,2014-03-12,,16.0,0.7,269960832.0,0.03535353535353535,3,0
15760,2025-02-28,,214.0,1.0,137380312478.0,0.528976572133169,2,0
15760,2025-03-10,,213.0,1.0,136738348401.0,0.5882352941176471,3,0
15760,2021-03-05,,1216.0,4.5,780628317632.0,0.9207920792079208,3,0
15760,2017-03-03,,1980.0,4.3,1271088872460.0,0.9662447257383966,3,0
15760,2018-03-15,,790.0,2.0,507151620830.0,0.8860759493670886,3,0
15760,2016-02-29,,3100.0,6.2,1990088638700.0,0.9796610169491525,2,0
15760,2015-02-27,,500.0,1.1,320982038500.0,0.7869158878504673,2,0
15760,2014-02-20,,100.0,0.3,62303408200.0,0.40619136960600377,2,0
15760,2014-02-27,,90.0,0.3,56073067380.0,0.3452157598499062,2,0
2380,2025-02-11,,9000.0,3.5,66187539000.0,0.9944512946979038,2,0
2380,2024-07-18,,1000.0,0.3,7354171000.0,0.8545454545454545,7,0
2380,2024-02-14,,7000.0,2.6,51479197000.0,0.9947984395318595,2,0
2380,2023-07-20,,1000.0,0.5,7354171000.0,0.8627450980392157,7,0
2380,2023-02-14,,7000.0,3.1,51479197000.0,0.9930939226519337,2,0
2380,2022-07-21,,1000.0,0.4,7354171000.0,0.9148936170212766,7,0
2380,2022-02-14,,6000.0,1.9,45948918000.0,0.984352773826458,2,0
2380,2021-07-15,,1000.0,0.31,7658153000.0,0.8461538461538461,7,0
2380,2021-02-10,,5000.0,2.6,38290765000.0,0.982170542635659,2,0
2380,2020-07-30,,700.0,0.5,5789685300.0,0.8703703703703703,7,0
2380,2019-07-11,,1000.0,0.36,9833448000.0,0.84375,7,0
2380,2020-02-13,,4500.0,1.93,44250516000.0,0.9840579710144928,2,0
2380,2019-02-14,,8000.0,2.58,78667584000.0,0.9953917050691244,2,0
2380,2018-07-19,,1000.0,0.3,9833448000.0,0.8235294117647058,7,0
2380,2017-07-13,,1000.0,0.24,9833448000.0,0.8695652173913043,7,0
2380,2018-02-08,,8000.0,2.12,78667584000.0,0.995475113122172,2,0
2380,2016-07-14,,1000.0,0.27,9833448000.0,0.8478260869565217,7,0
2380,2017-02-02,,8000.0,2.16,78667584000.0,0.9967585089141004,2,0
2380,2016-02-04,,8000.0,1.88,78667584000.0,0.9966101694915255,2,0
2380,2015-07-16,,1000.0,0.21,9796935000.0,0.8653846153846154,7,0
2380,2015-02-05,,8000.0,1.52,78375480000.0,0.994392523364486,2,0
2380,2014-07-17,,1000.0,0.16,9796935000.0,0.8863636363636364,7,0
2380,2014-02-06,,7000.0,1.53,68578545000.0,0.9962476547842402,2,0
2380,2013-07-18,,1000.0,0.32,9796935000.0,0.9772727272727273,7,0
290720,2023-01-05,무점포 소매업,100.0,0.5,659702400.0,0.10377358490566038,1,0
2380,2013-02-07,,7000.0,2.31,68578545000.0,0.9963503649635036,2,0
290720,2022-12-23,무점포 소매업,100.0,1.5,659702400.0,0.30434782608695654,12,1
290720,2022-03-03,무점포 소매업,30.0,0.1,202167090.0,0.08482142857142858,3,0
290720,2021-01-04,무점포 소매업,300.0,1.2,2018895000.0,0.3918918918918919,1,0
290720,2020-12-14,무점포 소매업,300.0,1.5,2018895000.0,0.7352941176470589,12,1
290720,2020-01-02,무점포 소매업,70.0,0.4,472461290.0,0.12650602409638553,1,0
290720,2019-12-20,무점포 소매업,70.0,1.5,472461290.0,0.2631578947368421,12,1
290720,2019-02-26,무점포 소매업,100.0,0.5,680603400.0,0.3763440860215054,2,0
7280,2015-02-24,,250.0,1.0,250000000.0,0.6663551401869159,2,0
7280,2014-02-06,,300.0,0.9,300000000.0,0.726078799249531,2,0
7280,2013-02-07,,750.0,1.9,750000000.0,0.8576642335766423,2,0
4650,2025-02-25,,600.0,6.4,4552410600.0,0.7644882860665845,2,0
4650,2024-02-22,,600.0,6.1,4552410600.0,0.7945383615084526,2,0
4650,2023-02-06,,500.0,4.31,3793675500.0,0.7417127071823204,2,0
4650,2021-02-10,,600.0,4.3,4552410600.0,0.8038759689922481,2,0
4650,2022-02-08,,600.0,4.36,4552410600.0,0.7681365576102418,2,0
4650,2022-04-06,,600.0,4.36,4552410600.0,0.9119318181818182,4,0
4650,2020-02-10,,600.0,4.6,4641177600.0,0.8123188405797102,2,0
4650,2019-02-13,,600.0,4.38,4766472600.0,0.8241167434715821,2,0
4650,2017-02-09,,500.0,2.5,4162060500.0,0.7844408427876823,2,0
4650,2018-02-08,,600.0,3.4,4928472600.0,0.8144796380090498,2,0
4650,2016-02-05,,500.0,2.13,3927945000.0,0.7872881355932203,2,0
4650,2015-02-12,,500.0,3.0,3297697500.0,0.7869158878504673,2,0
3030,2025-02-04,,1800.0,1.0,7272829800.0,0.9124537607891492,2,0
3030,2024-02-01,,2000.0,0.9,8080922000.0,0.9343302990897269,2,0
3030,2023-02-20,,2250.0,1.4,9091037250.0,0.9412983425414365,2,0
3030,2022-02-21,,1750.0,1.7,7070806750.0,0.9196301564722618,2,0
3030,2021-03-11,,1500.0,3.3,6060691500.0,0.9405940594059405,3,0
3030,2019-03-05,,1800.0,3.7,7272829800.0,0.9615384615384616,3,0
3030,2018-02-26,,1800.0,1.9,10465178400.0,0.9404223227752639,2,0
3030,2017-03-03,,1750.0,1.9,10174479000.0,0.959915611814346,3,0
3030,2016-02-22,,1750.0,3.1,10174479000.0,0.9347457627118644,2,0
3030,2015-03-03,,1500.0,1.9,8720982000.0,0.9507042253521126,3,0
3030,2014-02-20,,1500.0,1.8,8720982000.0,0.9446529080675422,2,0
3030,2013-02-22,,1500.0,1.6,8720982000.0,0.9470802919708029,2,0
36800,2025-03-10,,810.0,4.7,7076119500.0,0.8699690402476781,3,0
36800,2024-03-11,,730.0,3.4,6545480030.0,0.8631921824104235,3,0
36800,2023-03-13,,650.0,2.4,6033314300.0,0.8644578313253012,3,0
36800,2022-03-08,,590.0,2.0,5530672980.0,0.8125,3,0
36800,2021-03-09,,460.0,1.6,4312050120.0,0.759075907590759,3,0
36800,2020-03-03,,460.0,1.6,4312050120.0,0.7964426877470355,3,0
36800,2019-03-04,,420.0,2.1,3945636240.0,0.7863247863247863,3,0
36800,2018-02-28,,350.0,1.5,3325480200.0,0.7134238310708899,2,0
36800,2017-03-02,,350.0,1.1,3365828900.0,0.7616033755274262,3,0
36800,2016-03-04,,300.0,1.0,2884996200.0,0.7560386473429952,3,0
36800,2015-03-05,,240.0,1.0,2307996960.0,0.7370892018779343,3,0
36800,2013-02-28,,200.0,3.8,1923330800.0,0.6186131386861314,2,0
36800,2014-03-07,,230.0,1.8,2211830420.0,0.7272727272727273,3,0
